cast_id,cast_name,gender,order0,order1,order2,order3,order4,order_score,movie_count,movie_id
19889,Bob Dishy,2,0,0,0,0,1,1,3,5966_1909_13990
1034513,Devan Leos,2,0,0,0,0,1,1,2,103370_91070
95137,Jonathan Keltz,2,0,0,0,0,1,1,2,107811_51588
60642,Tom Petty,2,0,0,0,0,1,1,1,9922
70254,Donald Gibb,2,0,0,0,0,1,1,1,11690
78139,Blythe Auffarth,1,0,0,0,0,1,1,1,257932
78197,Elisabeth Harnois,1,0,0,0,0,1,1,2,50321_34653
1562479,Loreto Murray,0,0,0,0,0,1,1,1,79120
15675,Alison Elliott,1,0,0,0,0,1,1,2,4512_10740
15184,Marcel Bozzuffi,2,0,0,0,0,1,1,2,1051_25388
58277,Kathy Ireland,1,0,0,0,0,1,1,1,9644
1697858,Steve Moses,0,0,0,0,0,1,1,1,371690
76858,François-Xavier Demaison,2,0,0,0,0,1,1,1,31203
18339,Veronica Lazar,1,0,0,0,0,1,1,1,19204
114372,Danielle Campbell,1,0,0,0,0,1,1,3,103370_51588_63287
1217813,Phina Oruche,0,0,0,0,0,1,1,2,33644_12484
26664,Ben Vereen,2,0,0,0,0,1,1,3,16858_13816_284296
141378,Seth Ginsberg,0,0,0,0,0,1,1,1,41436
119684,Cristina Contes,1,0,0,0,0,1,1,1,7978
140250,Tom Everett,2,0,0,0,0,1,1,8,676_1858_9772_7451_1573_17795_581_48309
86636,Aleksandr Bashirov,2,0,0,0,0,1,1,1,36696
34983,Tress MacNeille,1,0,0,0,0,1,1,9,5559_35_5393_16340_20694_957_133931_17710_142061
59352,Zitto Kazann,2,0,0,0,0,1,1,1,9804
1263113,Steven Lee Edwards,0,0,0,0,0,1,1,1,228550
10707,Terry Jones,2,0,0,0,0,1,1,1,762
21316,Nestor Carbonell,2,0,0,0,0,1,1,4,49026_155_7516_9700
93922,Jeff Celentano,0,0,0,0,0,1,1,1,25678
3515,Martine Ferrière,0,0,0,0,0,1,1,1,1651
76996,Jonathan Bennett,2,0,0,0,0,1,1,2,9641_10625
452,Margo Martindale,1,0,0,0,0,1,1,18,2119_109491_10468_37233_39486_6575_70_18126_28902_323676_152737_8988_9819_21208_2266_61337_687_8272
132108,Abu George Shibli,0,0,0,0,0,1,1,1,24424
17839,Pierfrancesco Favino,2,0,0,0,0,1,1,6,2454_72190_13448_1593_12412_96721
37650,Jean-Claude Bolle-Reddat,2,0,0,0,0,1,1,1,25353
1131554,Evan Silverberg,0,0,0,0,0,1,1,1,10683
14801,Hal Landon Jr.,2,0,0,0,0,1,1,5,1649_74643_1648_48309_985
568412,Jessica Lynn Cohen,0,0,0,0,0,1,1,1,73191
29384,Sheila McCarthy,1,0,0,0,0,1,1,3,1573_18701_125490
29700,David Winters,2,0,0,0,0,1,1,2,357837_1725
69865,Jesús Ochoa,2,0,0,0,0,1,1,4,10764_9509_211954_66607
5601,Sarah Trigger,1,0,0,0,0,1,1,3,1649_400_14425
574378,Amber Rose Revah,1,0,0,0,0,1,1,4,26428_26389_235260_62630
82845,Christopher Igoe,0,0,0,0,0,1,1,1,14278
35472,Hilarie Burton,1,0,0,0,0,1,1,2,12837_426469
1395182,Chanel Iman,0,0,0,0,0,1,1,1,308639
20251,Mike Estes,0,0,0,0,0,1,1,2,68728_1961
1393179,Venus Schultheis,0,0,0,0,0,1,1,1,227973
224320,Diana Bracho,1,0,0,0,0,1,1,1,1391
1075028,Paul Mann,0,0,0,0,0,1,1,1,14811
144234,Nathan Mobley,0,0,0,0,0,1,1,1,36549
13095,Zenzo Ngqobe,0,0,0,0,0,1,1,1,868
93051,Uta Hagen,1,0,0,0,0,1,1,1,16241
92774,Lisa Vidal,1,0,0,0,0,1,1,2,13475_24621
113018,Gabriel Correa,0,0,0,0,0,1,1,1,18079
68634,Tanja Reichert,1,0,0,0,0,1,1,2,5236_11217
936819,Yelizaveta Aleksandrova,1,0,0,0,0,1,1,1,11190
239946,Ramiro Iniguez,2,0,0,0,0,1,1,1,64499
106656,Mirja Turestedt,0,0,0,0,0,1,1,1,13491
45245,Paula Jai Parker,1,0,0,0,0,1,1,9,11560_13816_58680_26710_1817_25066_10634_10476_49471
95023,Oliver Milburn,0,0,0,0,0,1,1,2,9392_11404
72250,Paul Kandel,0,0,0,0,0,1,1,1,10545
16451,Coronji Calhoun,0,0,0,0,0,1,1,1,1365
24737,Oliver Smith,2,0,0,0,0,1,1,1,9003
2843,Rob Campbell,0,0,0,0,0,1,1,6,137321_33_144340_13403_27585_226
23623,István Bálint,0,0,0,0,0,1,1,1,2290
1348332,Elsa Berenguer,0,0,0,0,0,1,1,2,18079_78705
146034,Myles Paige,0,0,0,0,0,1,1,1,33693
184330,Gary Schwartz,2,0,0,0,0,1,1,2,8916_62204
1349440,Yapto Soerjosoemarno,0,0,0,0,0,1,1,1,123678
100707,Mike Figueroa,2,0,0,0,0,1,1,2,169917_11600
1709302,J.D. Hinton,2,0,0,0,0,1,1,1,33155
20805,Louise Lombard,1,0,0,0,0,1,1,1,2023
5419,Saïd Taghmaoui,0,0,0,0,0,1,1,9,14869_2023_6415_325789_168672_7461_6016_1599_7979
17112,David Sanin Paz,0,0,0,0,0,1,1,1,1435
1499084,Antonio Arrué,0,0,0,0,0,1,1,1,355629
84115,Jason Weaver,2,0,0,0,0,1,1,5,8587_5516_13497_13960_98557
6693,Jonathan Sagall,0,0,0,0,0,1,1,1,424
147054,Brendan Dempsey,2,0,0,0,0,1,1,3,3131_41009_10162
3232,Lisa Bonet,1,0,0,0,0,1,1,2,9798_243
15296,Grant Roa,0,0,0,0,0,1,1,1,1088
78596,Rebekah Johnson,1,0,0,0,0,1,1,2,2898_15708
71010,Tom Conti,0,0,0,0,0,1,1,3,49026_8999_44638
93538,De'Aundre Bonds,2,0,0,0,0,1,1,5,308639_16158_25066_47816_49471
1859,Christiane Paul,1,0,0,0,0,1,1,1,7735
91617,David Farrar,2,0,0,0,0,1,1,1,29996
9111,Peter Graves,2,0,0,0,0,1,1,2,10715_813
58965,Alyson Stoner,1,0,0,0,0,1,1,4,9641_11007_41233_9762
85522,Abbas,2,0,0,0,0,1,1,1,280871
112286,Edrick Browne,2,0,0,0,0,1,1,4,68718_47327_45132_34335
150212,Mara Hobel,1,0,0,0,0,1,1,3,8645_11184_15660
430313,Jan Broberg,1,0,0,0,0,1,1,2,68721_103620
106321,Will Janowitz,0,0,0,0,0,1,1,1,289180
76137,Garth Hudson,0,0,0,0,0,1,1,1,13963
53889,Carlie Westerman,1,0,0,0,0,1,1,2,11247_1382
1486162,Ana Vatamanu,0,0,0,0,0,1,1,1,344466
22811,Daisy Donovan,1,0,0,0,0,1,1,1,2196
64435,Jaycee Chan,2,0,0,0,0,1,1,1,76349
12797,Glenn Morshower,2,0,0,0,0,1,1,18,8373_38356_49538_676_1858_82700_1635_855_9772_9341_2026_60308_9573_26486_10313_29427_3291_98549
2557,Richard Romanus,2,0,0,0,0,1,1,2,203_11827
29952,Sam De Grasse,2,0,0,0,0,1,1,1,3059
1735,Frank McRae,2,0,0,0,0,1,1,7,9593_1880_709_11519_11153_9644_28932
136879,Rikiya Yasuoka,0,0,0,0,0,1,1,2,4105_28165
1037299,Teairra Mari,0,0,0,0,0,1,1,1,41382
88550,Joel Garland,2,0,0,0,0,1,1,3,27573_194662_4012
95136,David Henrie,2,0,0,0,0,1,1,2,256961_256962
77917,Wendy Talley,0,0,0,0,0,1,1,1,13991
9658,Colombe Jacobsen-Derstine,0,0,0,0,0,1,1,3,608_31005_43653
1077356,Zhu Zhu,0,0,0,0,0,1,1,2,83542_97430
133046,Charlie Hewson,0,0,0,0,0,1,1,3,27573_38073_13483
141987,Daniel Rigney,2,0,0,0,0,1,1,1,9306
61098,Shyann McClure,1,0,0,0,0,1,1,1,9963
52409,Jake La Botz,2,0,0,0,0,1,1,3,72331_325173_7301
998458,Gavin McInnes,0,0,0,0,0,1,1,1,320146
10411,Barry Nelson,2,0,0,0,0,1,1,2,694_43306
34690,Shigeru Kôyama,0,0,0,0,0,1,1,1,4105
3143,Rudy Bond,2,0,0,0,0,1,1,4,238_702_654_389
15831,Frank Welker,2,0,0,0,0,1,1,33,8373_91314_10193_38356_38356_10192_177572_41513_77931_10545_10501_10674_62764_10715_8587_8914_10530_808_9975_928_9360_9906_10336_18937_9348_202575_812_12589_1497_11323_85_27549_142061
86994,Kaki Hunter,1,0,0,0,0,1,1,1,10246
34901,Joanna Lumley,1,0,0,0,0,1,1,5,106646_14442_3933_296096_668
1360429,Tabitha Bastien,0,0,0,0,0,1,1,1,290391
1849987,A.D. Johnson,0,0,0,0,0,1,1,1,68684
18271,Toby Huss,2,0,0,0,0,1,1,10,43074_1636_109410_35169_18357_256962_10090_9952_20178_209263
41978,Samantha Phillips,1,0,0,0,0,1,1,1,15158
76129,Albert Daniels,2,0,0,0,0,1,1,1,13960
1592749,Susie Celek,0,0,0,0,0,1,1,1,385383
1271300,Noah Johnston,0,0,0,0,0,1,1,2,62211_227973
21198,Peter Sohn,2,0,0,0,0,1,1,4,62211_105864_2062_9806
10128,William Lee Scott,2,0,0,0,0,1,1,6,676_9679_782_10152_2832_1954
21521,Steven Hill,0,0,0,0,0,1,1,3,37233_9930_10269
38127,Erland Josephson,2,0,0,0,0,1,1,1,10238
21663,Yoshi Oida,2,0,0,0,0,1,1,1,2110
114600,Nick Lashaway,2,0,0,0,0,1,1,3,6957_43931_35690
1557923,Rafael Martinez,0,0,0,0,0,1,1,1,228203
10192,Jimmy Dean,2,0,0,0,0,1,1,1,681
37700,Sam Easton,2,0,0,0,0,1,1,1,9286
15252,Mason Gamble,2,0,0,0,0,1,1,3,1073_10535_11545
88549,Heather Robb,0,0,0,0,0,1,1,1,25983
1263944,Gabrielle Santamauro,0,0,0,0,0,1,1,1,220490
6166,Jason Gray-Stanford,2,0,0,0,0,1,1,5,453_3683_15198_242166_238603
1274315,Michael Artura,0,0,0,0,0,1,1,1,124606
64202,Tom Fridley,0,0,0,0,0,1,1,1,10225
70556,Ken Olandt,2,0,0,0,0,1,1,1,24913
7907,John Ratzenberger,2,0,0,0,0,1,1,22,62211_49013_10193_105864_62177_10681_14160_150540_2062_585_12_9806_863_920_1924_8536_9487_862_5902_1891_783_10724
